
> src\renderer\data\quests.json:24291:    "id": 760,
  src\renderer\data\quests.json:30222:    },
  src\renderer\data\quests.json:30223:    "xp": 351,
> src\renderer\data\quests.json:30243:    "id": 946,
  src\renderer\data\quests.json:30244:    "code": "DRW-00946",
  src\renderer\data\quests.json:30245:    "title": {
  src\renderer\data\quests.json:30246:      "ru": "Gesture sketch: {} (49 сек)",
  src\renderer\data\quests.json:30247:      "en": "Gesture sketch: {} (49 sec)"
  src\renderer\data\quests.json:30248:    },
  src\renderer\data\quests.json:30249:    "category": "drawing",
  src\renderer\data\quests.json:30250:    "difficulty": "novice",
  src\renderer\data\quests.json:30251:    "description": {
  src\renderer\data\quests.json:30252:      "ru": "Захвати линию действия и энергию формы. Скорость важнее деталей. без ограничений.",
  src\renderer\data\quests.json:30253:      "en": "Capture line of action and form energy. Speed over details."
  src\renderer\data\quests.json:30254:    },
  src\renderer\data\quests.json:30255:    "xp": 49,
> src\renderer\data\quests.json:30275:    "id": 947,
  src\renderer\data\quests.json:30276:    "code": "ANA-00947",
  src\renderer\data\quests.json:30277:    "title": {
  src\renderer\data\quests.json:30278:      "ru": "Dynamic pose: {} (вес/баланс)",
  src\renderer\data\quests.json:30279:      "en": "Dynamic pose: {} (weight/balance)"
  src\renderer\data\quests.json:30280:    },
  src\renderer\data\quests.json:30281:    "category": "anatomy",
  src\renderer\data\quests.json:30282:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30283:    "description": {
  src\renderer\data\quests.json:30284:      "ru": "Передача опоры, баланса и напряжения через позу. Можно карандаш или планшет.",
  src\renderer\data\quests.json:30285:      "en": "Convey support, balance, tension through pose. Можно карандаш или планшет."
  src\renderer\data\quests.json:30286:    },
  src\renderer\data\quests.json:30287:    "xp": 75,
> src\renderer\data\quests.json:30307:    "id": 948,
  src\renderer\data\quests.json:30308:    "code": "ANM-00948",
  src\renderer\data\quests.json:30309:    "title": {
  src\renderer\data\quests.json:30310:      "ru": "Showreel scene: {} (pro level)",
  src\renderer\data\quests.json:30311:      "en": "Showreel scene: {} (pro level)"
  src\renderer\data\quests.json:30312:    },
  src\renderer\data\quests.json:30313:    "category": "animation",
  src\renderer\data\quests.json:30314:    "difficulty": "master",
  src\renderer\data\quests.json:30315:    "description": {
  src\renderer\data\quests.json:30316:      "ru": "Индустриальный стандарт: вес, характер, полировка. без ctrl+z.",
  src\renderer\data\quests.json:30317:      "en": "Industry standard: weight, character, polish. без ctrl+z."
  src\renderer\data\quests.json:30318:    },
  src\renderer\data\quests.json:30319:    "xp": 314,
> src\renderer\data\quests.json:30339:    "id": 949,
  src\renderer\data\quests.json:30340:    "code": "VFX-00949",
  src\renderer\data\quests.json:30341:    "title": {
  src\renderer\data\quests.json:30342:      "ru": "Brief-based FX: {} (technical specs)",
  src\renderer\data\quests.json:30343:      "en": "Brief-based FX: {} (technical specs)"
  src\renderer\data\quests.json:30344:    },
  src\renderer\data\quests.json:30345:    "category": "effects",
  src\renderer\data\quests.json:30346:    "difficulty": "expert",
  src\renderer\data\quests.json:30347:    "description": {
  src\renderer\data\quests.json:30348:      "ru": "Профессиональная работа: соответствие ТЗ, полировка, экспорт. Цифровые инструменты.",
  src\renderer\data\quests.json:30349:      "en": "Pro work: meet brief, polish, export."
  src\renderer\data\quests.json:30350:    },
  src\renderer\data\quests.json:30351:    "xp": 363,
> src\renderer\data\quests.json:30371:    "id": 950,
  src\renderer\data\quests.json:30372:    "code": "STY-00950",
  src\renderer\data\quests.json:30373:    "title": {
  src\renderer\data\quests.json:30374:      "ru": "Shot type: {} (wide/medium/close)",
  src\renderer\data\quests.json:30375:      "en": "Shot type: {} (wide/medium/close)"
  src\renderer\data\quests.json:30376:    },
  src\renderer\data\quests.json:30377:    "category": "storytelling",
  src\renderer\data\quests.json:30378:    "difficulty": "novice",
  src\renderer\data\quests.json:30379:    "description": {
  src\renderer\data\quests.json:30380:      "ru": "Выбери дистанцию камеры для передачи масштаба или эмоции. без ctrl+z.",
  src\renderer\data\quests.json:30381:      "en": "Choose camera distance to convey scale or emotion. без ctrl+z."
  src\renderer\data\quests.json:30382:    },
  src\renderer\data\quests.json:30383:    "xp": 43,
> src\renderer\data\quests.json:30403:    "id": 951,
  src\renderer\data\quests.json:30404:    "code": "DRW-00951",
  src\renderer\data\quests.json:30405:    "title": {
  src\renderer\data\quests.json:30406:      "ru": "Two-point perspective: {}",
  src\renderer\data\quests.json:30407:      "en": "Two-point perspective: {}"
  src\renderer\data\quests.json:30408:    },
  src\renderer\data\quests.json:30409:    "category": "drawing",
  src\renderer\data\quests.json:30410:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30411:    "description": {
  src\renderer\data\quests.json:30412:      "ru": "Угловой ракурс с двумя точками схода. Глубина и масштаб. 5 цветов.",
  src\renderer\data\quests.json:30413:      "en": "Angular view with two vanishing points. Depth and scale."
  src\renderer\data\quests.json:30414:    },
  src\renderer\data\quests.json:30415:    "xp": 103,
> src\renderer\data\quests.json:30435:    "id": 952,
  src\renderer\data\quests.json:30436:    "code": "ANA-00952",
  src\renderer\data\quests.json:30437:    "title": {
  src\renderer\data\quests.json:30438:      "ru": "Turnaround: {} (front/side)",
  src\renderer\data\quests.json:30439:      "en": "Turnaround: {} (front/side)"
  src\renderer\data\quests.json:30440:    },
  src\renderer\data\quests.json:30441:    "category": "anatomy",
  src\renderer\data\quests.json:30442:    "difficulty": "master",
  src\renderer\data\quests.json:30443:    "description": {
  src\renderer\data\quests.json:30444:      "ru": "Сохрани единообразие пропорций во всех ракурсах. без blending.",
  src\renderer\data\quests.json:30445:      "en": "Maintain consistent proportions across all views."
  src\renderer\data\quests.json:30446:    },
  src\renderer\data\quests.json:30447:    "xp": 219,
> src\renderer\data\quests.json:30467:    "id": 953,
  src\renderer\data\quests.json:30468:    "code": "ANM-00953",
  src\renderer\data\quests.json:30469:    "title": {
  src\renderer\data\quests.json:30470:      "ru": "Game cycle: {} (optimization)",
  src\renderer\data\quests.json:30471:      "en": "Game cycle: {} (optimization)"
  src\renderer\data\quests.json:30472:    },
  src\renderer\data\quests.json:30473:    "category": "animation",
  src\renderer\data\quests.json:30474:    "difficulty": "expert",
  src\renderer\data\quests.json:30475:    "description": {
  src\renderer\data\quests.json:30476:      "ru": "Адаптируй под реаль-тайм: петли, переходы, вес.",
  src\renderer\data\quests.json:30477:      "en": "Adapt for real-time: loops, transitions, weight."
  src\renderer\data\quests.json:30478:    },
  src\renderer\data\quests.json:30479:    "xp": 540,
> src\renderer\data\quests.json:30499:    "id": 954,
  src\renderer\data\quests.json:30500:    "code": "VFX-00954",
  src\renderer\data\quests.json:30501:    "title": {
  src\renderer\data\quests.json:30502:      "ru": "Energy flow: {} (source → dissipation)",
  src\renderer\data\quests.json:30503:      "en": "Energy flow: {} (source → dissipation)"
  src\renderer\data\quests.json:30504:    },
  src\renderer\data\quests.json:30505:    "category": "effects",
  src\renderer\data\quests.json:30506:    "difficulty": "novice",
  src\renderer\data\quests.json:30507:    "description": {
  src\renderer\data\quests.json:30508:      "ru": "Визуализируй движение силы через пространство. Можно карандаш или планшет.",
  src\renderer\data\quests.json:30509:      "en": "Visualize force movement through space. Можно карандаш или планшет."
  src\renderer\data\quests.json:30510:    },
  src\renderer\data\quests.json:30511:    "xp": 70,
> src\renderer\data\quests.json:30531:    "id": 955,
  src\renderer\data\quests.json:30532:    "code": "STY-00955",
  src\renderer\data\quests.json:30533:    "title": {
  src\renderer\data\quests.json:30534:      "ru": "Camera angle: {} (high/low/eye)",
  src\renderer\data\quests.json:30535:      "en": "Camera angle: {} (high/low/eye)"
  src\renderer\data\quests.json:30536:    },
  src\renderer\data\quests.json:30537:    "category": "storytelling",
  src\renderer\data\quests.json:30538:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30539:    "description": {
  src\renderer\data\quests.json:30540:      "ru": "Как наклон камеры влияет на восприятие силы/слабости.",
  src\renderer\data\quests.json:30541:      "en": "How camera tilt affects perception of power/weakness. с таймером."
  src\renderer\data\quests.json:30542:    },
  src\renderer\data\quests.json:30543:    "xp": 77,
> src\renderer\data\quests.json:30563:    "id": 956,
  src\renderer\data\quests.json:30564:    "code": "DRW-00956",
  src\renderer\data\quests.json:30565:    "title": {
  src\renderer\data\quests.json:30566:      "ru": "Composition search: {} (5 thumbnails)",
  src\renderer\data\quests.json:30567:      "en": "Composition search: {} (5 thumbs)"
  src\renderer\data\quests.json:30568:    },
  src\renderer\data\quests.json:30569:    "category": "drawing",
  src\renderer\data\quests.json:30570:    "difficulty": "master",
  src\renderer\data\quests.json:30571:    "description": {
  src\renderer\data\quests.json:30572:      "ru": "Попробуй 5 разных композиций. Правило третей, ведущие линии.",
  src\renderer\data\quests.json:30573:      "en": "Try 5 different compositions. Rule of thirds, leading lines. Можно карандаш или планшет."
  src\renderer\data\quests.json:30574:    },
  src\renderer\data\quests.json:30575:    "xp": 265,
> src\renderer\data\quests.json:30595:    "id": 957,
  src\renderer\data\quests.json:30596:    "code": "ANA-00957",
  src\renderer\data\quests.json:30597:    "title": {
  src\renderer\data\quests.json:30598:      "ru": "Technical drawing: {} (с размерами)",
  src\renderer\data\quests.json:30599:      "en": "Technical drawing: {} (measured)"
  src\renderer\data\quests.json:30600:    },
  src\renderer\data\quests.json:30601:    "category": "anatomy",
  src\renderer\data\quests.json:30602:    "difficulty": "expert",
  src\renderer\data\quests.json:30603:    "description": {
  src\renderer\data\quests.json:30604:      "ru": "Подготовь анатомический лист для моделирования/риггинга. Работай на планшете.",
  src\renderer\data\quests.json:30605:      "en": "Prepare anatomical sheet for modeling/rigging. Работай на планшете."
  src\renderer\data\quests.json:30606:    },
  src\renderer\data\quests.json:30607:    "xp": 484,
> src\renderer\data\quests.json:30627:    "id": 958,
  src\renderer\data\quests.json:30628:    "code": "ANM-00958",
  src\renderer\data\quests.json:30629:    "title": {
  src\renderer\data\quests.json:30630:      "ru": "Motion arcs: {} (keyframes)",
  src\renderer\data\quests.json:30631:      "en": "Motion arcs: {} (keyframes)"
  src\renderer\data\quests.json:30632:    },
  src\renderer\data\quests.json:30633:    "category": "animation",
  src\renderer\data\quests.json:30634:    "difficulty": "novice",
  src\renderer\data\quests.json:30635:    "description": {
  src\renderer\data\quests.json:30636:      "ru": "Плавные траектории. Избегай механических прямых линий. Цифровые инструменты.",
  src\renderer\data\quests.json:30637:      "en": "Smooth trajectories. Avoid mechanical straight lines. Цифровые инструменты."
  src\renderer\data\quests.json:30638:    },
  src\renderer\data\quests.json:30639:    "xp": 60,
> src\renderer\data\quests.json:30659:    "id": 959,
  src\renderer\data\quests.json:30660:    "code": "VFX-00959",
  src\renderer\data\quests.json:30661:    "title": {
  src\renderer\data\quests.json:30662:      "ru": "Color gradient: {} (core → edge)",
  src\renderer\data\quests.json:30663:      "en": "Color gradient: {} (core → edge)"
  src\renderer\data\quests.json:30664:    },
  src\renderer\data\quests.json:30665:    "category": "effects",
  src\renderer\data\quests.json:30666:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30667:    "description": {
  src\renderer\data\quests.json:30668:      "ru": "Переход температуры/цвета от центра к периферии. Цифровые инструменты.",
  src\renderer\data\quests.json:30669:      "en": "Temperature/color transition from center to periphery. без ctrl+z."
  src\renderer\data\quests.json:30670:    },
  src\renderer\data\quests.json:30671:    "xp": 87,
> src\renderer\data\quests.json:30691:    "id": 960,
  src\renderer\data\quests.json:30692:    "code": "STY-00960",
  src\renderer\data\quests.json:30693:    "title": {
  src\renderer\data\quests.json:30694:      "ru": "Subtext: {} (show don't tell)",
  src\renderer\data\quests.json:30695:      "en": "Subtext: {} (show don't tell)"
  src\renderer\data\quests.json:30696:    },
  src\renderer\data\quests.json:30697:    "category": "storytelling",
  src\renderer\data\quests.json:30698:    "difficulty": "master",
  src\renderer\data\quests.json:30699:    "description": {
  src\renderer\data\quests.json:30700:      "ru": "Передай информацию через визуальные детали, не через слова. с таймером.",
  src\renderer\data\quests.json:30701:      "en": "Convey info through visual details, not words."
  src\renderer\data\quests.json:30702:    },
  src\renderer\data\quests.json:30703:    "xp": 252,
> src\renderer\data\quests.json:30723:    "id": 961,
  src\renderer\data\quests.json:30724:    "code": "DRW-00961",
  src\renderer\data\quests.json:30725:    "title": {
  src\renderer\data\quests.json:30726:      "ru": "Portfolio piece: {} (проф уровень)",
  src\renderer\data\quests.json:30727:      "en": "Portfolio piece: {} (pro level)"
  src\renderer\data\quests.json:30728:    },
  src\renderer\data\quests.json:30729:    "category": "drawing",
  src\renderer\data\quests.json:30730:    "difficulty": "expert",
  src\renderer\data\quests.json:30731:    "description": {
  src\renderer\data\quests.json:30732:      "ru": "Финальная работа для портфолио. Чистота, цельность. без ctrl+z.",
  src\renderer\data\quests.json:30733:      "en": "Final portfolio work. Cleanliness, wholeness. без ctrl+z."
  src\renderer\data\quests.json:30734:    },
  src\renderer\data\quests.json:30735:    "xp": 414,
> src\renderer\data\quests.json:30755:    "id": 962,
  src\renderer\data\quests.json:30756:    "code": "ANA-00962",
  src\renderer\data\quests.json:30757:    "title": {
  src\renderer\data\quests.json:30758:      "ru": "Simplified skeleton: {}",
  src\renderer\data\quests.json:30759:      "en": "Simplified skeleton: {}"
  src\renderer\data\quests.json:30760:    },
  src\renderer\data\quests.json:30761:    "category": "anatomy",
  src\renderer\data\quests.json:30762:    "difficulty": "novice",
  src\renderer\data\quests.json:30763:    "description": {
  src\renderer\data\quests.json:30764:      "ru": "Костные ориентиры и их влияние на внешнюю форму тела. без ластика.",
  src\renderer\data\quests.json:30765:      "en": "Bony landmarks and their influence on outer body form. Бумага и карандаш."
  src\renderer\data\quests.json:30766:    },
  src\renderer\data\quests.json:30767:    "xp": 48,
> src\renderer\data\quests.json:30787:    "id": 963,
  src\renderer\data\quests.json:30788:    "code": "ANM-00963",
  src\renderer\data\quests.json:30789:    "title": {
  src\renderer\data\quests.json:30790:      "ru": "Anticipation: {} (перед действием)",
  src\renderer\data\quests.json:30791:      "en": "Anticipation: {} (before action)"
  src\renderer\data\quests.json:30792:    },
  src\renderer\data\quests.json:30793:    "category": "animation",
  src\renderer\data\quests.json:30794:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30795:    "description": {
  src\renderer\data\quests.json:30796:      "ru": "Подготовь зрителя к движению через обратное движение. Бумага и карандаш.",
  src\renderer\data\quests.json:30797:      "en": "Prepare viewer for motion via reverse movement. без ластика."
  src\renderer\data\quests.json:30798:    },
  src\renderer\data\quests.json:30799:    "xp": 111,
> src\renderer\data\quests.json:30819:    "id": 964,
  src\renderer\data\quests.json:30820:    "code": "VFX-00964",
  src\renderer\data\quests.json:30821:    "title": {
  src\renderer\data\quests.json:30822:      "ru": "Cinematic effect: {} (scale + drama)",
  src\renderer\data\quests.json:30823:      "en": "Cinematic effect: {} (scale + drama)"
  src\renderer\data\quests.json:30824:    },
  src\renderer\data\quests.json:30825:    "category": "effects",
  src\renderer\data\quests.json:30826:    "difficulty": "master",
  src\renderer\data\quests.json:30827:    "description": {
  src\renderer\data\quests.json:30828:      "ru": "Масштаб, контраст, свет и эмоциональный вес эффекта.",
  src\renderer\data\quests.json:30829:      "en": "Scale, contrast, light, and emotional weight of effect. Используй любимую программу."
  src\renderer\data\quests.json:30830:    },
  src\renderer\data\quests.json:30831:    "xp": 333,
> src\renderer\data\quests.json:30851:    "id": 965,
  src\renderer\data\quests.json:30852:    "code": "STY-00965",
  src\renderer\data\quests.json:30853:    "title": {
  src\renderer\data\quests.json:30854:      "ru": "Visual metaphor: {} (symbolism)",
  src\renderer\data\quests.json:30855:      "en": "Visual metaphor: {} (symbolism)"
  src\renderer\data\quests.json:30856:    },
  src\renderer\data\quests.json:30857:    "category": "storytelling",
  src\renderer\data\quests.json:30858:    "difficulty": "expert",
  src\renderer\data\quests.json:30859:    "description": {
  src\renderer\data\quests.json:30860:      "ru": "Передай абстрактную идею через визуальную метафору. без ограничений.",
  src\renderer\data\quests.json:30861:      "en": "Convey abstract idea through visual metaphor. без ограничений."
  src\renderer\data\quests.json:30862:    },
  src\renderer\data\quests.json:30863:    "xp": 398,
> src\renderer\data\quests.json:30883:    "id": 966,
  src\renderer\data\quests.json:30884:    "code": "DRW-00966",
  src\renderer\data\quests.json:30885:    "title": {
  src\renderer\data\quests.json:30886:      "ru": "Primitives: {} из базовых форм",
  src\renderer\data\quests.json:30887:      "en": "Primitives: {} from basic shapes"
  src\renderer\data\quests.json:30888:    },
  src\renderer\data\quests.json:30889:    "category": "drawing",
  src\renderer\data\quests.json:30890:    "difficulty": "novice",
  src\renderer\data\quests.json:30891:    "description": {
  src\renderer\data\quests.json:30892:      "ru": "Разбей объект на сферы, кубы, цилиндры. Почувствуй объём.",
  src\renderer\data\quests.json:30893:      "en": "Break object into spheres, cubes, cylinders. Feel the volume. Используй любые материалы."
  src\renderer\data\quests.json:30894:    },
  src\renderer\data\quests.json:30895:    "xp": 67,
> src\renderer\data\quests.json:30915:    "id": 967,
  src\renderer\data\quests.json:30916:    "code": "ANA-00967",
  src\renderer\data\quests.json:30917:    "title": {
  src\renderer\data\quests.json:30918:      "ru": "Muscle map: {} (наложение)",
  src\renderer\data\quests.json:30919:      "en": "Muscle map: {} (overlay)"
  src\renderer\data\quests.json:30920:    },
  src\renderer\data\quests.json:30921:    "category": "anatomy",
  src\renderer\data\quests.json:30922:    "difficulty": "intermediate",
  src\renderer\data\quests.json:30923:    "description": {
  src\renderer\data\quests.json:30924:      "ru": "Наложи анатомические формы на упрощённый манекен.",
  src\renderer\data\quests.json:30925:      "en": "Overlay anatomical forms onto a simplified mannequin. Цифровые инструменты."
  src\renderer\data\quests.json:30926:    },
  src\renderer\data\quests.json:30927:    "xp": 81,
> src\renderer\data\quests.json:30947:    "id": 968,
  src\renderer\data\quests.json:30948:    "code": "ANM-00968",
  src\renderer\data\quests.json:30949:    "title": {
  src\renderer\data\quests.json:30950:      "ru": "Showreel scene: {} (pro level)",
  src\renderer\data\quests.json:30951:      "en": "Showreel scene: {} (pro level)"
  src\renderer\data\quests.json:30952:    },
  src\renderer\data\quests.json:30953:    "category": "animation",
  src\renderer\data\quests.json:30954:    "difficulty": "master",
  src\renderer\data\quests.json:30955:    "description": {
  src\renderer\data\quests.json:30956:      "ru": "Индустриальный стандарт: вес, характер, полировка.",
  src\renderer\data\quests.json:30957:      "en": "Industry standard: weight, character, polish. Работай на планшете."
  src\renderer\data\quests.json:30958:    },
  src\renderer\data\quests.json:30959:    "xp": 308,
> src\renderer\data\quests.json:30979:    "id": 969,
  src\renderer\data\quests.json:30980:    "code": "VFX-00969",
  src\renderer\data\quests.json:30981:    "title": {
  src\renderer\data\quests.json:30982:      "ru": "Multi-FX scene: {}",
  src\renderer\data\quests.json:30983:      "en": "Multi-FX scene: {}"
  src\renderer\data\quests.json:30984:    },
  src\renderer\data\quests.json:30985:    "category": "effects",
  src\renderer\data\quests.json:30986:    "difficulty": "expert",
  src\renderer\data\quests.json:30987:    "description": {
  src\renderer\data\quests.json:30988:      "ru": "Взаимодействие разных эффектов без визуального шума. Работай на планшете.",
  src\renderer\data\quests.json:30989:      "en": "Multiple effects interacting without visual noise."
  src\renderer\data\quests.json:30990:    },
  src\renderer\data\quests.json:30991:    "xp": 440,
> src\renderer\data\quests.json:31011:    "id": 970,
  src\renderer\data\quests.json:31012:    "code": "STY-00970",
  src\renderer\data\quests.json:31013:    "title": {
  src\renderer\data\quests.json:31014:      "ru": "Simple layout: {} (2-3 panels)",
  src\renderer\data\quests.json:31015:      "en": "Simple layout: {} (2-3 panels)"
  src\renderer\data\quests.json:31016:    },
  src\renderer\data\quests.json:31017:    "category": "storytelling",
  src\renderer\data\quests.json:31018:    "difficulty": "novice",
  src\renderer\data\quests.json:31019:    "description": {
  src\renderer\data\quests.json:31020:      "ru": "Базовая последовательность: установка, действие, реакция. Используй любые материалы.",
  src\renderer\data\quests.json:31021:      "en": "Basic sequence: setup, action, reaction."
  src\renderer\data\quests.json:31022:    },
  src\renderer\data\quests.json:31023:    "xp": 40,
> src\renderer\data\quests.json:31043:    "id": 971,
  src\renderer\data\quests.json:31044:    "code": "DRW-00971",
  src\renderer\data\quests.json:31045:    "title": {
  src\renderer\data\quests.json:31046:      "ru": "Texture study: {} (штрих)",
  src\renderer\data\quests.json:31047:      "en": "Texture study: {} (hatching)"
  src\renderer\data\quests.json:31048:    },
  src\renderer\data\quests.json:31049:    "category": "drawing",
  src\renderer\data\quests.json:31050:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31051:    "description": {
  src\renderer\data\quests.json:31052:      "ru": "Передай фактуру предмета через разные типы штриховки. 3 тона.",
  src\renderer\data\quests.json:31053:      "en": "Convey surface texture through different hatching types. 3 тона."
  src\renderer\data\quests.json:31054:    },
  src\renderer\data\quests.json:31055:    "xp": 72,
> src\renderer\data\quests.json:31075:    "id": 972,
  src\renderer\data\quests.json:31076:    "code": "ANA-00972",
  src\renderer\data\quests.json:31077:    "title": {
  src\renderer\data\quests.json:31078:      "ru": "Complex pose: {} (перекрытие)",
  src\renderer\data\quests.json:31079:      "en": "Complex pose: {} (overlap)"
  src\renderer\data\quests.json:31080:    },
  src\renderer\data\quests.json:31081:    "category": "anatomy",
  src\renderer\data\quests.json:31082:    "difficulty": "master",
  src\renderer\data\quests.json:31083:    "description": {
  src\renderer\data\quests.json:31084:      "ru": "Перекрытие конечностей, скручивание, баланс в сложной позе. Используй любые материалы.",
  src\renderer\data\quests.json:31085:      "en": "Limb overlap, twist, balance in complex pose."
  src\renderer\data\quests.json:31086:    },
  src\renderer\data\quests.json:31087:    "xp": 303,
> src\renderer\data\quests.json:31107:    "id": 973,
  src\renderer\data\quests.json:31108:    "code": "ANM-00973",
  src\renderer\data\quests.json:31109:    "title": {
  src\renderer\data\quests.json:31110:      "ru": "Mocap cleanup: {} (сохранение характера)",
  src\renderer\data\quests.json:31111:      "en": "Mocap cleanup: {} (preserve character)"
  src\renderer\data\quests.json:31112:    },
  src\renderer\data\quests.json:31113:    "category": "animation",
  src\renderer\data\quests.json:31114:    "difficulty": "expert",
  src\renderer\data\quests.json:31115:    "description": {
  src\renderer\data\quests.json:31116:      "ru": "Усиль читаемость, удали шум, добавь стиль.",
  src\renderer\data\quests.json:31117:      "en": "Enhance legibility, remove noise, add style."
  src\renderer\data\quests.json:31118:    },
  src\renderer\data\quests.json:31119:    "xp": 469,
> src\renderer\data\quests.json:31139:    "id": 974,
  src\renderer\data\quests.json:31140:    "code": "VFX-00974",
  src\renderer\data\quests.json:31141:    "title": {
  src\renderer\data\quests.json:31142:      "ru": "Basic effect shape: {}",
  src\renderer\data\quests.json:31143:      "en": "Basic effect shape: {}"
  src\renderer\data\quests.json:31144:    },
  src\renderer\data\quests.json:31145:    "category": "effects",
  src\renderer\data\quests.json:31146:    "difficulty": "novice",
  src\renderer\data\quests.json:31147:    "description": {
  src\renderer\data\quests.json:31148:      "ru": "Силуэт, направление энергии, основные массы эффекта.",
  src\renderer\data\quests.json:31149:      "en": "Silhouette, energy direction, main masses of effect. Используй любые материалы."
  src\renderer\data\quests.json:31150:    },
  src\renderer\data\quests.json:31151:    "xp": 40,
> src\renderer\data\quests.json:31171:    "id": 975,
  src\renderer\data\quests.json:31172:    "code": "STY-00975",
  src\renderer\data\quests.json:31173:    "title": {
  src\renderer\data\quests.json:31174:      "ru": "Color mood: {} (warm/cool)",
  src\renderer\data\quests.json:31175:      "en": "Color mood: {} (warm/cool)"
  src\renderer\data\quests.json:31176:    },
  src\renderer\data\quests.json:31177:    "category": "storytelling",
  src\renderer\data\quests.json:31178:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31179:    "description": {
  src\renderer\data\quests.json:31180:      "ru": "Палитра для передачи эмоции или времени суток.",
  src\renderer\data\quests.json:31181:      "en": "Use palette to convey emotion or time of day. Цифровые инструменты."
  src\renderer\data\quests.json:31182:    },
  src\renderer\data\quests.json:31183:    "xp": 99,
> src\renderer\data\quests.json:31203:    "id": 976,
  src\renderer\data\quests.json:31204:    "code": "DRW-00976",
  src\renderer\data\quests.json:31205:    "title": {
  src\renderer\data\quests.json:31206:      "ru": "Global lighting: {} (bounce light)",
  src\renderer\data\quests.json:31207:      "en": "Global lighting: {} (bounce light)"
  src\renderer\data\quests.json:31208:    },
  src\renderer\data\quests.json:31209:    "category": "drawing",
  src\renderer\data\quests.json:31210:    "difficulty": "master",
  src\renderer\data\quests.json:31211:    "description": {
  src\renderer\data\quests.json:31212:      "ru": "Отражённый свет, цветовые рефлексы, мягкие тени. без blending.",
  src\renderer\data\quests.json:31213:      "en": "Bounce light, color reflections, soft shadows."
  src\renderer\data\quests.json:31214:    },
  src\renderer\data\quests.json:31215:    "xp": 316,
> src\renderer\data\quests.json:31235:    "id": 977,
  src\renderer\data\quests.json:31236:    "code": "ANA-00977",
  src\renderer\data\quests.json:31237:    "title": {
  src\renderer\data\quests.json:31238:      "ru": "Animation anatomy: {} (упрощение)",
  src\renderer\data\quests.json:31239:      "en": "Animation anatomy: {} (simplification)"
  src\renderer\data\quests.json:31240:    },
  src\renderer\data\quests.json:31241:    "category": "anatomy",
  src\renderer\data\quests.json:31242:    "difficulty": "expert",
  src\renderer\data\quests.json:31243:    "description": {
  src\renderer\data\quests.json:31244:      "ru": "Упрощение форм для быстрого построения в анимации. Используй любимую программу.",
  src\renderer\data\quests.json:31245:      "en": "Simplify forms for quick construction in animation. Используй любимую программу."
  src\renderer\data\quests.json:31246:    },
  src\renderer\data\quests.json:31247:    "xp": 345,
> src\renderer\data\quests.json:31267:    "id": 978,
  src\renderer\data\quests.json:31268:    "code": "ANM-00978",
  src\renderer\data\quests.json:31269:    "title": {
  src\renderer\data\quests.json:31270:      "ru": "Timing chart: ball bounce (39 frames)",
  src\renderer\data\quests.json:31271:      "en": "Timing chart: ball bounce (39 frames)"
  src\renderer\data\quests.json:31272:    },
  src\renderer\data\quests.json:31273:    "category": "animation",
  src\renderer\data\quests.json:31274:    "difficulty": "novice",
  src\renderer\data\quests.json:31275:    "description": {
  src\renderer\data\quests.json:31276:      "ru": "Базовое упражнение на ускорение/замедление и дуги движения. с таймером.",
  src\renderer\data\quests.json:31277:      "en": "Basic exercise for ease-in/out and motion arcs. Используй любые материалы."
  src\renderer\data\quests.json:31278:    },
  src\renderer\data\quests.json:31279:    "xp": 59,
> src\renderer\data\quests.json:31299:    "id": 979,
  src\renderer\data\quests.json:31300:    "code": "VFX-00979",
  src\renderer\data\quests.json:31301:    "title": {
  src\renderer\data\quests.json:31302:      "ru": "Volume retention: {} (deformation)",
  src\renderer\data\quests.json:31303:      "en": "Volume retention: {} (deformation)"
  src\renderer\data\quests.json:31304:    },
  src\renderer\data\quests.json:31305:    "category": "effects",
  src\renderer\data\quests.json:31306:    "difficulty": "intermediate",
  src\renderer\data\quests.json:31307:    "description": {
  src\renderer\data\quests.json:31308:      "ru": "Эффект не должен схлопываться или терять массу. Выбери удобную технику.",
  src\renderer\data\quests.json:31309:      "en": "Effect must not collapse or lose mass. без референса."
  src\renderer\data\quests.json:31310:    },
  src\renderer\data\quests.json:31311:    "xp": 115,
> src\renderer\data\quests.json:31331:    "id": 980,
  src\renderer\data\quests.json:31332:    "code": "STY-00980",
  src\renderer\data\quests.json:31333:    "title": {
  src\renderer\data\quests.json:31334:      "ru": "Sequence: {} (развитие сцены)",
  src\renderer\data\quests.json:31335:      "en": "Sequence: {} (scene development)"
  src\renderer\data\quests.json:31336:    },
  src\renderer\data\quests.json:31337:    "category": "storytelling",
  src\renderer\data\quests.json:31338:    "difficulty": "master",
  src\renderer\data\quests.json:31339:    "description": {
  src\renderer\data\quests.json:31340:      "ru": "5-10 панелей, раскрывающих сцену с началом, серединой, концом. Используй любые материалы.",
  src\renderer\data\quests.json:31341:      "en": "5-10 panels developing a scene with beginning, middle, end."
